Node,Feat3,Feat4,Y
77929,28,65,50
77930,38,65,48
77931,30,65,55
77932,28,65,40
77933,12,65,50
77934,89,65,7
77936,39,65,21
77938,52,65,34
77941,51,65,34
77942,51,65,36
77944,76,65,50
77945,44,65,32
77948,50,65,34
77949,23,65,35
77950,19,65,24
77951,30,65,45
77952,8,65,52
77956,51,65,34
77957,43,65,35
77959,30,65,34
77960,18,65,33
77962,32,65,47
77964,23,65,21
77968,9,65,32
77970,27,65,32
77971,63,65,34
77972,48,65,32
77973,76,65,50
77976,7,65,32
77977,20,65,32
77978,53,65,34
77979,18,65,14
77980,54,65,34
77981,39,65,50
77983,29,65,45
77988,59,65,34
77989,17,65,34
77990,54,65,34
77991,20,65,32
77992,28,65,40
77993,45,65,34
77995,26,65,35
77996,52,65,34
77997,7,65,32
77998,0,65,42
78001,52,65,34
78004,9,65,40
78005,19,65,45
78006,66,65,34
78007,38,65,34
78008,7,65,12
78009,40,65,34
78010,0,65,34
78011,57,65,35
78012,30,65,45
78013,66,65,34
78014,51,65,34
78016,23,65,35
78017,38,65,32
78019,18,65,32
78021,48,65,36
78022,66,65,34
78023,27,65,32
78026,52,65,34
78027,29,65,35
78029,20,65,32
78030,19,65,50
78032,76,65,50
78033,23,65,37
78034,18,65,35
78036,39,65,40
78038,38,65,34
78039,72,65,50
78040,44,65,32
78041,38,65,35
78042,19,65,49
78043,11,65,50
78044,76,65,50
78046,7,65,55
78047,46,65,34
78048,66,65,34
78049,10,65,35
78050,9,65,51
78052,43,65,34
78053,8,65,37
78054,23,65,21
78057,49,65,48
78058,66,65,34
78059,19,65,46
78060,4,65,56
78061,61,65,35
78062,41,65,35
78064,61,65,35
78065,19,65,46
78066,39,65,40
78068,61,65,35
78071,0,65,34
78072,46,65,34
78073,66,65,34
78074,8,65,30
78075,8,65,49
78076,19,65,33
78077,41,65,34
78078,31,65,57
78081,19,65,45
78082,72,65,50
78083,40,65,35
78084,73,65,7
78085,39,65,50
78086,66,65,34
78088,9,65,35
78089,19,65,46
78090,73,65,7
78092,9,65,27
78094,47,65,35
78096,19,65,33
78097,72,65,50
78101,66,65,34
78102,13,65,50
78104,19,65,33
78105,41,65,35
78106,41,65,35
78110,41,65,52
78111,23,65,37
78115,24,65,35
78116,28,65,50
78117,28,65,33
78121,20,65,47
78122,8,65,49
78123,31,65,32
78124,61,65,35
78125,19,65,41
78127,8,65,49
78128,19,65,48
78130,59,65,35
78131,39,65,40
78132,52,65,34
78133,57,65,34
78134,0,65,63
78136,10,65,6
78139,19,65,45
78140,19,65,50
78142,9,65,51
78145,9,65,14
78147,37,65,34
78148,9,65,50
78149,7,65,15
78151,39,65,50
78153,19,65,50
78156,28,65,52
78157,15,65,34
78160,6,65,59
78161,8,65,49
78163,28,65,52
78165,19,65,46
78166,28,65,52
78168,19,65,46
78169,9,65,36
78172,4,65,56
78173,9,65,51
78174,66,65,34
78176,8,65,30
78177,61,65,35
78178,8,65,49
78179,39,65,50
78180,19,65,50
78181,27,65,46
78182,72,65,50
78183,41,65,35
78184,18,65,35
78188,11,65,50
78190,18,65,45
78191,45,65,34
78192,12,65,50
78193,45,65,34
78196,30,65,32
78197,51,65,34
78199,76,65,50
78200,19,65,50
78202,23,65,37
78204,19,65,46
78205,52,65,34
78206,45,65,35
78207,10,65,35
78208,43,65,35
78209,22,65,37
78210,60,65,35
78211,23,65,37
78215,21,65,21
78216,23,65,37
78218,19,65,46
78220,23,65,37
78221,39,65,40
78223,50,65,36
78224,20,65,32
78225,31,65,35
78226,50,65,18
78230,20,65,32
78232,31,65,57
78236,12,65,55
78237,9,65,34
78238,47,65,35
78239,19,65,50
78240,39,65,40
78241,76,65,50
78242,21,65,34
78244,19,65,46
78246,36,65,34
78248,9,65,55
78249,19,65,46
78253,5,65,59
78256,31,65,32
78257,29,65,46
78259,46,65,34
78260,76,65,50
78261,59,65,34
78263,39,65,50
78264,21,65,9
78265,7,65,35
78266,19,65,50
78268,26,65,35
78270,46,65,35
78271,19,65,50
78273,20,65,32
78274,19,65,24
78276,2,65,59
78277,12,65,55
78278,8,65,49
78279,41,65,35
78280,19,65,50
78281,11,65,50
78282,10,65,55
78283,12,65,28
78284,76,65,50
78285,47,65,35
78286,29,65,46
78287,29,65,35
78288,9,65,41
78289,47,65,35
78290,23,65,35
78292,30,65,32
78294,27,65,35
78295,9,65,40
78296,12,65,50
78298,50,65,18
78299,10,65,55
78301,39,65,50
78302,60,65,23
78303,20,65,40
78304,9,65,34
78305,19,65,50
78306,63,65,34
78307,19,65,33
78308,19,65,25
78309,30,65,46
78310,26,65,35
78312,12,65,50
78313,19,65,5
78314,40,65,34
78316,51,65,34
78318,24,65,32
78319,27,65,34
78320,63,65,34
78326,30,65,45
78327,39,65,40
78329,10,65,40
78330,66,65,18
78333,62,65,34
78334,24,65,32
78336,19,65,45
78337,28,65,33
78338,0,65,21
78339,19,65,50
78340,8,65,29
78342,47,65,35
78345,27,65,32
78346,76,65,50
78348,12,65,50
78350,39,65,40
78353,19,65,45
78354,18,65,45
78355,8,65,52
78357,47,65,35
78358,31,65,32
78360,19,65,50
78362,13,65,28
78364,30,65,32
78365,66,65,34
78366,19,65,46
78370,10,65,19
78371,20,65,40
78372,10,65,42
78373,19,65,50
78375,39,65,40
78376,21,65,28
78377,28,65,33
78378,19,65,45
78379,45,65,34
78379,10,65,55
78380,0,65,18
78381,48,65,19
78382,20,65,32
78382,76,65,50
78383,39,65,50
78384,24,65,14
78385,23,65,35
78387,36,65,34
78388,19,65,33
78390,20,65,32
78391,29,65,35
78392,30,65,46
78393,19,65,58
78394,47,65,35
78395,8,65,37
78396,66,65,34
78397,28,65,36
78398,12,65,50
78399,12,65,50
78400,76,65,50
78402,19,65,45
78405,74,65,50
78406,52,65,34
78408,21,65,20
78409,22,65,42
78410,20,65,21
78411,66,65,34
78412,20,65,40
78413,46,65,34
78415,19,65,45
78416,20,65,42
78418,45,65,35
78419,19,65,50
78420,12,65,50
78422,27,65,32
78426,18,65,50
78427,51,65,34
78429,9,65,35
78430,63,65,34
78431,13,65,14
78432,17,65,34
78433,10,65,19
78434,19,65,45
78434,63,65,34
78435,31,65,35
78436,50,65,34
78437,11,65,50
78439,29,65,46
78440,28,65,12
78441,19,65,50
78442,62,65,34
78443,62,65,34
78444,0,65,30
78447,27,65,35
78450,9,65,32
78451,39,65,48
78453,47,65,35
78455,7,65,55
78457,31,65,35
78458,0,65,61
78459,38,65,35
78461,7,65,32
78465,47,65,35
78468,0,65,63
78469,44,65,35
78470,43,65,35
78471,40,65,0
78472,0,65,63
78474,76,65,50
78475,0,65,63
78476,76,65,50
78478,6,65,59
78482,41,65,52
78485,52,65,34
78486,41,65,52
78487,10,65,35
78488,27,65,50
78489,60,65,35
78491,19,65,45
78492,46,65,34
78493,18,65,45
78495,47,65,35
78496,73,65,50
78497,50,65,34
78499,41,65,34
78501,21,65,52
78503,12,65,55
78504,66,65,34
78506,6,65,59
78510,19,65,24
78511,30,65,34
78514,51,65,58
78515,19,65,50
78516,66,65,34
78518,9,65,51
78519,19,65,57
78520,19,65,57
78522,19,65,50
78523,39,65,50
78524,9,65,50
78525,40,65,16
78526,16,65,34
78527,50,65,58
78528,19,65,50
78529,8,65,49
78530,9,65,18
78531,19,65,49
78532,9,65,55
78533,28,65,51
78535,41,65,35
78536,19,65,45
78537,51,65,58
78538,7,65,45
78539,19,65,50
78540,19,65,50
78543,19,65,50
78544,0,65,63
78545,41,65,35
78546,0,65,49
78548,23,65,51
78549,0,65,63
78550,10,65,35
78552,52,65,34
78553,10,65,35
78554,9,65,55
78555,30,65,35
78556,47,65,35
78557,47,65,35
78558,0,65,63
78559,66,65,34
78561,76,65,50
78562,0,65,63
78563,29,65,46
78566,41,65,35
78567,19,65,46
78568,43,65,35
78570,0,65,35
78573,50,65,36
78576,76,65,50
78577,76,65,50
78578,70,65,35
78580,8,65,38
78582,76,65,50
78586,24,65,32
78589,78,65,7
78590,19,65,45
78592,29,65,46
78593,19,65,48
78594,9,65,35
78599,47,65,35
78602,8,65,45
78603,6,65,59
78605,0,65,63
78606,27,65,36
78608,9,65,35
78609,19,65,33
78610,59,65,35
78613,19,65,50
78614,76,65,50
78615,18,65,45
78616,47,65,35
78618,19,65,57
78619,8,65,36
78620,37,65,34
78622,0,65,63
78623,51,65,34
78624,39,65,25
78625,66,65,34
78628,23,65,37
78629,45,65,35
78630,19,65,50
78631,18,65,45
78632,19,65,12
78633,8,65,45
78636,54,65,34
78637,51,65,21
78640,20,65,32
78643,31,65,14
78644,30,65,47
78645,9,65,44
78646,19,65,44
78647,66,65,34
78648,30,65,45
78649,28,65,52
78650,12,65,50
78651,21,65,51
78654,19,65,50
78655,20,65,52
78656,8,65,25
78657,75,65,50
78658,30,65,35
78660,37,65,34
78662,22,65,40
78663,52,65,34
78664,9,65,51
78665,30,65,46
78668,19,65,33
78670,10,65,19
78671,12,65,50
78672,9,65,35
78673,32,65,47
78674,19,65,45
78675,66,65,34
78677,30,65,45
78678,9,65,35
78680,9,65,51
78681,12,65,50
78684,11,65,58
78685,8,65,38
78687,20,65,9
78688,9,65,51
78691,9,65,35
78692,39,65,50
78694,7,65,35
78697,66,65,34
78698,4,65,43
78699,19,65,50
78700,45,65,34
78701,21,65,14
78703,8,65,52
78704,9,65,51
78705,30,65,45
78706,1,65,56
78707,23,65,37
78708,19,65,46
78709,30,65,45
78710,19,65,48
78711,30,65,46
78712,9,65,51
78713,9,65,34
78714,51,65,34
78716,9,65,51
78717,43,65,32
78718,76,65,50
78720,8,65,49
78723,20,65,32
78725,29,65,46
78726,19,65,50
78727,3,65,59
78728,19,65,46
78729,46,65,34
78730,30,65,45
78733,10,65,40
78734,8,65,33
78735,70,65,35
78736,66,65,34
78738,9,65,16
78740,0,65,63
78743,45,65,35
78744,24,65,35
78745,44,65,34
78746,47,65,35
78747,8,65,49
78749,67,65,7
78750,8,65,49
78751,17,65,34
78752,47,65,35
78756,66,65,34
78757,66,65,34
78760,66,65,34
78761,26,65,35
78763,9,65,35
78764,49,65,33
78767,47,65,35
78769,30,65,58
78770,66,65,34
78771,8,65,36
78773,48,65,18
78775,40,65,0
78778,21,65,14
78780,10,65,35
78782,38,65,47
78786,44,65,35
78788,0,65,35
78789,60,65,35
78790,27,65,46
78792,47,65,35
78794,8,65,49
78795,66,65,34
78796,9,65,6
78797,45,65,35
78798,10,65,55
78800,12,65,50
78802,75,65,50
78804,19,65,45
78805,52,65,21
78807,40,65,0
78809,34,65,34
78810,19,65,50
78811,12,65,50
78812,14,65,34
78814,37,65,34
78815,76,65,50
78816,19,65,55
78820,19,65,25
78822,46,65,34
78823,23,65,35
78824,59,65,35
78826,8,65,49
78827,41,65,52
78830,39,65,50
78831,55,65,34
78832,76,65,50
78836,8,65,12
78838,28,65,40
78841,9,65,55
78842,2,65,56
78845,48,65,36
78846,9,65,51
78847,28,65,27
78848,19,65,50
78849,76,65,50
78850,0,65,32
78852,46,65,35
78853,19,65,50
78854,10,65,28
78856,45,65,35
78857,2,65,59
78858,66,65,50
78860,31,65,34
78861,19,65,45
78862,12,65,50
78863,8,65,49
78864,9,65,55
78866,9,65,55
78868,10,65,40
78870,10,65,0
78871,29,65,35
78872,10,65,50
78874,0,65,57
78875,39,65,50
78879,28,65,36
78881,30,65,46
78882,19,65,45
78883,19,65,50
78885,28,65,50
78886,52,65,34
78887,19,65,7
78888,7,65,17
78889,30,65,45
78891,20,65,32
78894,19,65,50
78895,66,65,34
78896,20,65,9
78897,49,65,32
78899,64,65,16
78900,37,65,34
78901,39,65,36
78903,18,65,48
78904,10,65,50
78905,19,65,25
78906,21,65,14
78907,20,65,32
78908,76,65,50
78909,34,65,34
78910,20,65,32
78911,24,65,13
78912,9,65,35
78913,30,65,35
78916,19,65,46
78917,23,65,37
78919,7,65,14
78920,79,65,7
78922,19,65,5
78923,19,65,41
78925,19,65,33
78926,28,65,36
78927,50,65,18
78928,28,65,23
78931,39,65,18
78932,21,65,14
78933,51,65,34
78934,8,65,49
78935,50,65,34
78936,9,65,32
78937,45,65,34
78937,20,65,32
78938,43,65,35
78939,67,65,7
78942,24,65,32
78943,66,65,34
78944,73,65,7
78945,49,65,33
78946,60,65,23
78947,50,65,34
78948,20,65,32
78949,12,65,55
78951,11,65,50
78953,30,65,45
78954,23,65,21
78955,55,65,34
78957,19,65,45
78958,19,65,46
78960,28,65,33
78961,18,65,35
78962,46,65,34
78963,12,65,50
78966,66,65,34
78968,20,65,52
78970,62,65,34
78972,20,65,32
78974,28,65,36
78975,45,65,35
78976,66,65,34
78977,19,65,45
78979,19,65,25
78983,41,65,35
78984,19,65,50
78985,42,65,35
78986,45,65,35
78988,19,65,33
78991,9,65,35
78993,28,65,36
78995,0,65,63
78996,0,65,63
78998,19,65,3
78999,30,65,32
79000,18,65,47
79001,30,65,32
79002,71,65,20
79005,19,65,45
79005,0,65,34
79006,81,65,7
79007,19,65,46
79008,72,65,50
79009,8,65,48
79012,3,65,59
79013,9,65,17
79014,18,65,33
79015,42,65,35
79016,47,65,35
79019,10,65,19
79020,76,65,50
79022,0,65,21
79023,59,65,7
79024,52,65,34
79025,41,65,35
79031,8,65,49
79032,45,65,35
79036,23,65,37
79037,28,65,36
79038,44,65,35
79039,49,65,48
79042,10,65,35
79045,47,65,35
79046,47,65,35
79048,12,65,50
79049,11,65,50
79050,50,65,36
79051,23,65,37
79053,76,65,50
79054,18,65,40
79055,23,65,35
79058,12,65,50
79059,66,65,34
79060,30,65,32
79061,23,65,37
79062,9,65,28
79063,12,65,28
79064,28,65,33
79067,23,65,37
79068,19,65,46
79069,39,65,50
79070,0,65,63
79073,41,65,34
79075,47,65,35
79080,5,65,59
79087,66,65,34
79088,0,65,63
79090,19,65,46
79091,76,65,50
79092,41,65,35
79093,28,65,36
79096,19,65,45
79097,8,65,33
79098,45,65,35
79099,10,65,19
79100,60,65,35
79101,0,65,59
79102,5,65,59
79103,8,65,49
79104,39,65,50
79105,8,65,25
79106,39,65,36
79107,19,65,46
79110,20,65,32
79112,10,65,19
79114,1,65,56
79116,27,65,32
79117,30,65,32
79118,29,65,35
79119,28,65,52
79119,3,65,59
79120,9,65,51
79121,19,65,45
79122,18,65,35
79124,30,65,46
79125,51,65,34
79126,9,65,55
79128,38,65,34
79129,3,65,59
79130,30,65,47
79131,40,65,52
79132,36,65,34
79134,28,65,50
79135,31,65,35
79136,19,65,45
79138,0,65,33
79139,37,65,34
79140,30,65,45
79141,21,65,34
79143,19,65,50
79144,8,65,52
79145,11,65,0
79147,19,65,45
79148,10,65,46
79149,23,65,37
79151,46,65,34
79154,57,65,35
79155,38,65,50
79156,27,65,32
79157,27,65,32
79158,28,65,36
79159,9,65,17
79161,20,65,32
79163,23,65,21
79164,0,65,21
79165,7,65,20
79166,37,65,34
79167,46,65,34
79168,19,65,46
79169,29,65,32
79171,9,65,55
79173,23,65,37
79174,44,65,35
79176,8,65,26
79178,28,65,20
79179,29,65,35
79180,32,65,47
79180,63,65,34
79183,12,65,50
79184,7,65,32
79185,19,65,46
79186,66,65,34
79187,29,65,32
79189,9,65,32
79191,30,65,45
79192,19,65,46
79193,9,65,32
79194,21,65,37
79199,27,65,32
79200,15,65,34
79201,44,65,32
79202,29,65,46
79204,0,65,63
79205,66,65,34
79206,52,65,34
79207,0,65,63
79208,41,65,34
79210,0,65,34
79214,29,65,32
79215,12,65,50
79217,7,65,45
79218,66,65,34
79219,52,65,34
79222,66,65,34
79224,44,65,35
79225,23,65,21
79226,19,65,46
79228,51,65,20
79229,8,65,47
79230,5,65,59
79231,51,65,34
79232,12,65,50
79233,39,65,40
79234,46,65,34
79235,76,65,50
79236,31,65,32
79237,36,65,34
79243,0,65,63
79244,27,65,32
79245,3,65,59
79247,42,65,35
79250,8,65,33
79251,30,65,32
79252,26,65,35
79253,20,65,32
79254,21,65,28
79255,8,65,33
79257,43,65,35
79258,41,65,34
79261,66,65,34
79262,42,65,35
79264,8,65,33
79265,9,65,32
79268,10,65,35
79270,47,65,35
79271,60,65,35
79272,28,65,40
79273,7,65,58
79274,47,65,35
79275,30,65,32
79278,47,65,35
79279,11,65,50
79281,16,65,34
79285,47,65,35
79286,40,65,35
79287,46,65,34
79290,23,65,37
79291,40,65,35
79292,41,65,35
79293,27,65,32
79298,11,65,17
79299,8,65,47
79301,19,65,46
79302,43,65,35
79303,19,65,45
79304,19,65,55
79309,7,65,35
79310,0,65,63
79312,58,65,50
79313,7,65,19
79314,19,65,46
79316,38,65,50
79319,10,65,35
79320,46,65,34
79321,42,65,35
79322,60,65,35
79323,19,65,46
79324,9,65,55
79325,41,65,35
79326,10,65,28
79329,47,65,35
79330,45,65,35
79331,31,65,35
79332,8,65,10
79335,30,65,35
79336,41,65,35
79339,39,65,47
79342,7,65,35
79345,10,65,28
79346,10,65,7
79347,27,65,47
79348,47,65,35
79350,7,65,35
79352,28,65,33
79354,19,65,46
79355,9,65,35
79356,30,65,45
79357,28,65,36
79358,18,65,41
79359,0,65,63
79360,28,65,18
79363,0,65,63
79366,43,65,35
79367,22,65,17
79368,32,65,32
79369,2,65,1
79370,8,65,23
79371,30,65,21
79372,7,65,14
79374,17,65,34
79375,20,65,47
79376,63,65,34
79380,23,65,37
79381,19,65,46
79382,10,65,55
79385,53,65,34
79388,9,65,16
79390,61,65,35
79391,14,65,34
79393,55,65,34
79394,19,65,46
79395,66,65,34
79396,39,65,50
79397,9,65,17
79398,43,65,35
79399,29,65,32
79402,20,65,40
79404,39,65,33
79407,6,65,59
79408,6,65,59
79409,68,65,35
79410,51,65,34
79412,46,65,34
79413,19,65,46
79417,76,65,50
79418,76,65,50
79419,11,65,17
79420,73,65,7
79421,18,65,37
79423,28,65,36
79424,19,65,46
79425,22,65,17
79427,9,65,13
79428,29,65,55
79429,52,65,9
79430,20,65,35
79432,45,65,35
79433,18,65,45
79434,19,65,45
79435,30,65,46
79437,8,65,38
79438,30,65,46
79441,9,65,35
79442,9,65,35
79444,15,65,34
79446,32,65,34
79447,29,65,35
79448,32,65,47
79449,18,65,46
79450,12,65,55
79451,20,65,32
79454,28,65,50
79455,7,65,32
79456,26,65,35
79460,27,65,32
79462,28,65,33
79463,76,65,50
79467,47,65,35
79468,43,65,35
79470,19,65,46
79476,0,65,32
79477,51,65,34
79478,23,65,37
79480,28,65,18
79482,49,65,48
79485,39,65,18
79486,20,65,35
79487,8,65,33
79489,0,65,46
79493,9,65,35
79494,0,65,34
79495,30,65,45
79496,9,65,55
79499,28,65,36
79500,21,65,34
79501,29,65,32
79503,20,65,32
79504,53,65,34
79505,9,65,35
79507,30,65,35
79508,6,65,59
79509,12,65,28
79510,3,65,59
79511,28,65,52
79513,8,65,12
79514,66,65,34
79515,38,65,32
79516,8,65,49
79517,30,65,46
79518,51,65,18
79520,24,65,32
79522,7,65,34
79524,20,65,14
79526,36,65,34
79528,24,65,14
79532,19,65,45
79533,38,65,34
79534,30,65,46
79537,0,65,34
79538,31,65,34
79539,30,65,46
79541,28,65,33
79543,43,65,34
79544,45,65,35
79545,31,65,35
79547,9,65,35
79549,40,65,35
79550,9,65,35
79551,66,65,34
79552,41,65,35
79553,10,65,35
79555,45,65,35
79556,26,65,35
79557,9,65,35
79559,43,65,35
79560,10,65,35
79561,43,65,35
79562,16,65,34
79564,28,65,33
79566,41,65,16
79567,9,65,35
79568,9,65,35
79569,8,65,38
79571,19,65,45
79572,30,65,55
79573,8,65,52
79575,9,65,32
79576,10,65,40
79577,8,65,52
79580,27,65,25
79581,26,65,35
79582,8,65,52
79583,43,65,35
79583,0,65,35
79584,0,65,7
79585,44,65,35
79587,28,65,33
79588,9,65,20
79591,0,65,35
79592,19,65,46
79593,15,65,34
79594,47,65,35
79595,38,65,35
79596,30,65,32
79599,37,65,34
79601,45,65,35
79602,10,65,35
79604,10,65,35
79606,66,65,34
79607,19,65,33
79608,10,65,35
79611,28,65,33
79612,60,65,23
79613,36,65,34
79614,42,65,35
79618,42,65,19
79619,19,65,46
79621,19,65,45
79622,46,65,34
79623,19,65,45
79624,0,65,58
79625,21,65,52
79629,8,65,52
79630,8,65,52
79632,22,65,51
79633,0,65,32
79634,8,65,52
79636,47,65,35
79638,10,65,35
79639,40,65,35
79640,9,65,35
79641,40,65,35
79642,23,65,37
79643,30,65,32
79644,18,65,46
79646,19,65,46
79647,76,65,50
79648,10,65,35
79649,42,65,35
79650,21,65,35
79651,19,65,50
79653,19,65,46
79654,66,65,34
79656,0,65,63
79657,47,65,35
79658,19,65,46
79659,42,65,35
79660,30,65,32
79662,5,65,59
79663,31,65,35
79664,39,65,9
79665,19,65,33
79666,19,65,46
79670,76,65,50
79673,7,65,32
79674,21,65,52
79676,12,65,55
79679,20,65,52
79680,20,65,52
79681,20,65,52
79682,20,65,52
79683,29,65,35
79684,19,65,50
79685,12,65,50
79687,10,65,35
79689,41,65,35
79692,46,65,35
79694,29,65,46
79696,10,65,35
79697,44,65,35
79698,19,65,46
79699,61,65,35
79701,74,65,7
79702,47,65,35
79703,39,65,50
79704,19,65,45
79707,0,65,17
79708,45,65,35
79709,27,65,32
79712,20,65,37
79713,20,65,35
79714,47,65,35
79715,10,65,35
79716,26,65,35
79717,6,65,59
79718,19,65,33
79720,47,65,35
79721,4,65,59
79723,0,65,63
79727,52,65,34
79729,1,65,56
79730,49,65,48
79731,21,65,52
79732,9,65,51
79733,30,65,58
79734,21,65,52
79737,30,65,55
79740,10,65,41
79741,20,65,52
79742,20,65,52
79744,63,65,34
79745,28,65,27
79749,47,65,35
79750,59,65,58
79751,21,65,52
79752,29,65,55
79755,8,65,52
79756,50,65,36
79757,38,65,50
79758,22,65,32
79759,9,65,17
79760,19,65,29
79765,19,65,46
79766,20,65,34
79767,47,65,35
79768,10,65,35
79769,11,65,34
79770,0,65,35
79772,0,65,63
79773,10,65,35
79774,18,65,35
79775,28,65,33
79776,50,65,34
79777,29,65,34
79779,19,65,50
79781,42,65,35
79782,19,65,46
79786,32,65,32
79787,19,65,50
79788,60,65,35
79789,10,65,35
79790,7,65,35
79791,18,65,32
79793,42,65,35
79795,76,65,50
79796,4,65,59
79798,22,65,42
79799,20,65,52
79802,9,65,51
79803,9,65,55
79805,9,65,55
79806,9,65,55
79807,10,65,55
79808,8,65,52
79809,21,65,52
79810,12,65,55
79811,21,65,52
79812,23,65,51
79813,22,65,51
79815,22,65,51
79817,55,65,21
79818,8,65,52
79819,20,65,32
79821,20,65,32
79822,15,65,34
79823,9,65,55
79831,12,65,34
79833,66,65,34
79834,81,65,7
79835,19,65,57
79839,29,65,32
79840,19,65,50
79841,42,65,35
79843,29,65,46
79844,47,65,35
79845,66,65,34
79849,10,65,35
79851,0,65,63
79852,19,65,50
79853,18,65,36
79854,16,65,34
79855,42,65,34
79859,19,65,41
79860,8,65,36
79861,23,65,37
79862,13,65,34
79863,19,65,46
79864,66,65,50
79865,31,65,57
79866,10,65,35
79867,20,65,32
79868,39,65,40
79870,19,65,50
79873,12,65,50
79874,10,65,20
79877,76,65,50
79878,59,65,35
79879,12,65,50
79880,7,65,47
79884,66,65,34
79887,9,65,32
79888,42,65,35
79889,52,65,34
79890,56,65,34
79893,73,65,7
79894,8,65,30
79895,76,65,50
