Node,Y
53257,34
53603,20
73112,35
1211,50
37537,37
71944,50
56601,34
2513,46
85889,34
5039,42
5759,34
64262,34
90029,40
80230,37
95228,34
23636,0
83634,34
10598,35
64986,34
30402,50
42299,34
100799,50
95342,40
79066,7
69459,34
25061,32
20336,0
1873,32
27725,37
71959,34
10185,34
93005,50
86204,34
91161,50
76473,32
62571,0
38883,18
106079,34
3262,40
13139,34
74551,35
83888,38
2849,35
85894,34
3166,48
68573,34
29478,35
40771,34
12192,35
52693,21
59266,34
80011,32
66687,34
21232,37
43575,34
79283,35
8548,34
15773,27
78483,50
1996,34
17884,35
75941,7
74510,34
36680,7
40646,34
63941,34
37339,40
21578,34
26444,37
67772,35
59142,35
56035,10
22379,38
41911,34
15341,34
89514,42
67734,7
27259,37
42950,23
100702,35
60651,3
101018,34
5949,17
96942,34
51543,40
86112,32
83023,45
16783,34
60577,34
98496,35
45031,45
80453,32
45315,50
97931,34
67890,34
10115,35
38710,17
28374,32
982,34
56103,45
25733,34
95485,34
59571,40
25576,34
57375,32
97038,34
70923,35
2794,50
68591,34
37700,34
96663,34
77048,41
6176,34
27283,34
31222,14
7558,34
17633,33
83738,55
105251,56
44460,34
39195,34
82230,34
97032,35
4916,34
46267,35
96739,58
42221,40
60694,34
100830,32
55364,34
4835,32
77811,34
6841,34
83975,34
86778,32
84175,35
94504,34
27960,34
42962,34
27534,34
44269,50
96599,30
80794,34
103142,48
81126,1
27767,34
48704,34
64965,34
57474,34
7299,34
44331,46
65479,33
79910,50
27358,48
70159,35
15955,34
27856,34
56600,34
96136,34
54498,16
65906,37
54345,46
56816,34
75019,40
37413,21
66016,34
57739,34
88913,34
44342,14
43501,50
31331,17
33192,35
79160,35
84701,38
22753,35
34716,35
76163,50
82922,34
101675,34
104873,40
23956,27
89444,56
99934,27
59522,50
28574,34
50728,34
1487,7
89895,37
72037,34
12578,7
4579,16
61444,35
33416,0
17898,35
9012,34
39923,7
24292,34
11154,34
97689,34
70980,38
4328,34
69365,35
5331,34
33407,50
43202,35
83016,35
22931,34
40780,10
7845,34
45666,36
92886,34
23800,34
52830,35
62973,34
92696,40
73055,34
60637,3
96718,35
5373,20
4965,20
103920,50
22796,34
63591,34
80774,48
11545,34
30130,40
88233,40
99746,34
63681,35
91845,59
78702,50
99703,35
57202,23
106421,34
77167,38
84,32
100544,34
85169,35
80147,50
95411,48
23980,34
14236,30
1294,32
56578,47
25746,51
105455,34
25543,38
69217,34
69271,33
2445,34
6012,34
33854,32
43439,34
53529,48
45264,55
83584,18
94661,35
103756,55
45180,34
81906,47
3027,34
104163,34
74413,55
17330,34
82983,42
51798,21
71097,7
17960,50
88558,34
51437,35
18010,35
49827,46
28946,18
103578,34
26629,45
24650,0
31595,34
92568,40
94593,7
31832,35
86793,34
17317,34
32104,35
80917,34
55475,35
14669,0
17934,34
102388,35
21951,34
101003,34
40364,32
56252,34
59852,35
45165,46
18028,35
91500,35
88939,48
102073,40
10809,34
13731,30
9710,0
54583,21
73167,34
71293,33
94110,34
96302,35
6164,50
97574,34
71872,34
7583,34
95452,34
64330,17
90140,34
23174,33
27487,32
103017,34
63053,35
17728,6
35088,48
105148,46
94766,34
29065,35
57864,34
101770,35
75289,32
89938,7
15215,17
44639,34
46909,34
98578,50
83456,34
90219,34
73219,35
103310,34
92300,34
51547,20
93461,37
23257,40
99628,34
44731,35
90688,34
103441,34
85421,34
61563,35
66329,17
25342,35
65179,35
98379,50
64615,18
67643,1
9493,35
16140,35
30267,37
29231,34
90440,34
53008,23
57675,18
19786,35
42318,34
2410,34
8703,34
28817,35
105073,34
40355,59
69642,32
56448,32
24698,34
76446,34
80569,34
68988,50
11295,37
53852,34
87393,34
78185,7
10702,46
101561,34
24472,35
21097,34
38226,35
31845,48
94836,35
52238,34
55422,46
11084,42
22143,35
26726,0
27188,48
12784,18
88378,37
17078,34
96072,55
60445,35
37618,34
69806,35
42593,35
3966,20
14924,35
13182,34
79127,34
43511,50
42580,34
65848,32
31265,0
90760,37
33760,35
95241,21
74148,52
57776,46
66461,34
58959,34
84060,34
66250,35
20857,34
16795,37
67745,34
17770,35
42847,34
80250,55
54894,35
47919,34
19570,34
8728,35
28853,34
67939,34
80095,19
72075,10
40020,7
54500,37
11365,50
63254,56
18674,9
87812,34
76965,32
70290,34
85780,32
81333,34
69785,45
95185,34
26823,0
49348,46
96133,35
54673,32
94443,40
104263,34
37492,34
46295,34
47455,45
84590,37
60024,32
14091,34
71977,40
90854,32
34568,44
50077,50
20273,32
15818,32
63282,34
16089,35
85516,34
37073,7
36327,40
26537,34
56533,56
2504,7
15347,34
74173,34
39964,35
42609,32
34198,34
77549,35
2542,34
10353,37
100213,35
58150,34
97567,30
41731,34
2151,50
41486,35
60079,34
16643,37
80949,35
69192,34
70144,35
83336,34
77264,32
98041,7
78737,0
93280,35
3534,34
91666,32
30,34
63592,0
45021,34
14541,35
57154,34
28475,34
44228,42
46226,35
17051,18
39791,37
96948,33
73145,32
20201,32
79177,59
10606,35
36659,50
15196,34
97178,34
57928,10
56185,50
45701,50
56705,35
18916,47
98174,32
53911,32
66349,35
57809,35
76641,34
94303,32
73762,34
24868,0
32551,48
8903,35
2859,34
86638,34
50983,10
27883,49
67520,34
21064,50
83226,35
62298,46
46583,34
91515,50
76144,34
41116,34
78352,34
65903,34
66847,34
95883,37
20257,34
39746,50
21540,34
80911,35
38648,34
85214,34
2359,34
15961,35
103862,35
74042,34
56616,35
56362,35
64591,48
14298,35
56667,0
24018,35
18540,32
17288,7
100678,35
10892,35
4410,32
81763,50
82282,34
63596,34
43715,34
79078,59
69087,34
79971,34
29718,34
102607,18
85393,34
84605,41
1367,32
70196,34
11061,30
38415,18
20024,0
13993,36
17007,37
76213,48
59059,0
1787,34
102211,32
5511,34
25452,35
10425,34
101810,48
105897,34
56121,50
41478,35
42939,50
16591,20
80287,35
81753,35
9303,35
101898,42
83911,34
14150,35
98867,34
68632,34
8129,35
40166,35
56106,50
81621,35
92384,40
65801,40
46292,34
58909,34
7531,34
76018,52
85102,32
59642,32
25260,35
53801,34
33124,7
70240,35
60178,52
61340,34
58592,6
68778,35
21829,34
313,34
73557,50
67298,50
23742,35
1058,61
81663,34
3845,34
8803,34
16931,34
51576,50
67043,34
59791,34
45895,10
36586,34
54487,34
3084,32
85136,46
67789,34
6533,34
2893,35
85002,37
81215,34
33755,34
34894,34
54381,34
86399,34
83308,34
5008,35
46656,34
68192,32
38897,34
164,32
68804,35
28810,50
28358,35
12331,34
69791,34
94143,50
23283,42
76921,50
87128,35
60560,32
25532,34
88427,35
47163,34
38767,34
44565,36
53175,50
7134,34
2444,33
64838,0
92645,15
53619,50
39702,35
25880,35
30170,41
15424,32
9550,34
85000,34
8073,55
10750,32
15128,12
91598,50
86670,55
97769,7
10777,34
73873,35
23560,34
81478,21
40323,7
51157,50
15964,58
44121,34
63996,34
26392,34
37275,34
106611,34
36510,34
68816,55
68337,35
55904,52
25233,0
87553,35
47573,34
50438,50
40732,34
37027,33
71082,32
79492,34
3936,34
22541,33
34396,35
54669,34
52143,50
57526,0
73356,34
19167,35
90261,35
85249,34
100835,34
31062,45
65050,46
43534,34
35133,34
28949,35
17421,33
39120,35
79897,34
94100,50
63700,18
104551,40
104694,35
13131,34
97749,32
10509,35
53772,34
40356,34
51389,35
97695,34
34764,37
36008,35
4333,40
79882,0
102095,34
55879,34
76560,34
8227,45
100483,34
14477,30
81936,50
722,34
57344,34
74942,7
56304,34
48628,34
24639,35
94116,40
36601,7
93187,34
57954,46
51954,34
79305,45
87647,41
23952,50
22350,50
3869,34
41404,34
88124,34
52326,46
96962,34
58011,35
6637,34
48275,34
88495,34
51363,34
57418,36
10490,27
77878,6
4173,34
8748,45
90765,35
29269,34
23116,27
97615,34
63831,35
77684,41
29110,35
71174,35
83741,34
35681,34
38108,50
96018,36
24816,35
91325,35
9843,35
105431,34
43965,50
102881,34
94535,56
28057,0
48312,34
21146,34
91348,34
89464,50
93743,34
78612,34
45114,10
40719,23
14278,34
55443,35
14407,34
98955,35
49194,34
50276,34
26665,0
1430,35
49972,34
103397,37
25946,37
10452,34
90788,35
37930,37
56485,34
49137,32
77443,34
79497,34
82888,27
26760,17
85612,35
64902,0
68403,37
36708,10
98886,50
92978,50
85608,34
5413,20
89128,50
28694,50
71931,34
24749,7
68499,35
70074,34
36704,50
28677,50
13198,35
14331,35
101495,35
91066,34
74692,35
75956,32
91042,19
79724,45
1248,32
27581,7
99545,34
84545,50
104585,50
94422,37
24189,34
80723,16
69382,34
5164,25
20370,30
94716,34
47798,34
32110,50
8719,35
53338,34
84980,32
83637,34
21371,35
6499,58
53996,50
27291,50
1499,37
65947,32
8894,0
5466,32
79615,34
92323,33
20216,34
70755,0
53640,56
21100,34
97637,34
71458,50
71776,34
81415,34
52419,50
15290,34
33218,42
16332,50
64414,35
54752,35
77184,28
60318,35
100440,34
43040,34
96762,38
17323,50
56772,35
56893,34
908,37
21971,35
22674,32
101805,34
50392,40
28146,34
103847,32
48286,34
85318,35
63814,34
57225,34
30459,32
71005,50
14716,35
102982,7
42282,50
72274,35
50488,35
79792,50
23279,35
16696,34
6110,34
68813,37
100037,34
86662,34
15688,35
95676,32
45737,35
72583,35
21834,37
86966,35
44831,7
58396,50
34908,34
69985,35
35757,17
65002,18
43632,35
45491,35
29265,32
67759,34
93829,34
78460,36
92307,7
65777,34
11383,34
62492,34
25182,0
90942,40
71750,41
39184,33
43856,34
70113,35
83292,34
97919,34
84262,34
15429,34
15942,34
101234,18
43440,9
2576,35
38625,20
18323,34
17338,34
9305,30
48524,42
77171,48
77840,34
38060,50
57385,34
99400,35
24171,34
31879,34
105603,34
17900,35
46803,34
56371,34
60791,35
68061,34
4731,50
33382,49
54178,34
92740,35
29482,35
64321,35
50894,20
100641,7
41872,50
94259,45
18928,35
83540,41
86927,35
81796,35
102859,35
9301,0
45476,50
44542,35
98962,14
91965,41
52888,34
91282,34
61074,51
76920,34
59858,34
24066,35
42718,56
48425,34
47857,32
27537,34
76238,35
24475,35
94061,32
36116,34
72241,49
47866,35
85076,35
52449,34
14004,35
52879,50
88800,34
77895,35
47703,32
85245,34
57383,34
19721,5
78079,41
14017,0
66920,49
72428,0
26952,34
78635,63
32632,34
57721,46
16892,34
51458,32
101307,35
44216,50
50774,58
61480,40
63227,34
88211,34
61334,12
29717,0
97138,34
30973,32
55999,16
106317,32
103020,42
102558,32
5697,34
48441,34
29401,34
13716,34
92961,35
94640,40
28055,32
41796,37
51347,34
75669,34
89368,0
57935,58
29090,32
100234,35
13150,7
24233,35
77235,34
15831,35
48555,34
45917,34
16428,34
74336,35
75089,35
38823,34
39749,32
6419,34
48106,45
51388,46
48118,1
93589,50
32369,0
82530,34
73579,34
2384,34
36797,34
54451,34
30289,35
38249,34
44246,34
92212,21
13799,35
36953,18
80259,34
11300,35
10682,34
7008,34
8082,34
455,35
91499,35
29182,18
445,7
18292,52
90478,37
3330,34
84575,10
100759,34
67527,27
101957,48
16363,35
47763,34
55161,35
79546,34
65771,50
3766,34
37901,37
2721,34
100588,34
94279,5
12075,28
4240,50
84289,34
85639,34
36368,50
20791,34
78235,41
43299,34
69344,35
72654,35
82508,55
4300,34
80701,37
65411,35
88837,50
15756,30
96087,50
73311,34
78973,41
102445,49
95901,48
57209,20
13355,9
8140,40
46034,34
103852,37
44635,50
47162,34
47771,46
61292,35
14520,14
98000,34
69409,0
11489,30
30977,42
106086,34
70555,33
33356,50
97108,34
101692,35
80026,34
7906,0
8125,50
38940,35
104940,34
74247,34
30925,34
89085,34
24628,37
18344,34
58841,34
85637,35
98116,36
13964,7
26086,35
87995,50
87800,34
16902,34
84460,7
73284,7
32405,7
12644,34
103074,34
39973,34
75593,50
33152,40
73370,34
31367,50
100802,34
46342,41
40560,18
5905,34
38607,55
76612,34
25333,0
63881,34
11821,34
24960,0
66834,50
33951,34
26564,32
103471,34
75673,34
81451,50
575,34
40784,10
95073,41
78547,6
43136,35
43934,50
43179,40
11649,34
39344,33
67998,38
25085,29
53550,34
62333,32
44704,35
38738,34
49329,32
27488,32
40342,50
17008,50
15195,34
45834,37
68665,50
30322,7
27742,34
39527,40
63153,14
72433,33
41584,34
20502,0
25357,35
9165,0
63686,35
27168,37
18338,35
29711,35
96341,34
60888,40
3225,34
10511,35
39083,34
67388,34
47346,10
69239,0
105111,32
24368,34
39646,33
99468,49
39705,40
87830,35
31088,34
15029,7
58299,34
57931,0
20187,34
50038,37
76793,34
86884,34
24678,32
59869,32
43490,34
31267,50
45688,58
57979,14
34723,34
45232,34
63579,35
24756,18
75687,50
94923,34
71041,7
11439,34
3444,34
58338,34
14846,30
40924,37
95598,34
69582,0
26612,35
56732,34
48616,46
87446,21
82544,40
87844,7
56003,56
56109,46
71685,50
43922,50
8081,47
25232,34
61888,34
69173,34
93620,34
28064,0
86631,37
13034,48
2198,34
24782,32
78262,35
62912,50
6383,33
34092,48
104098,34
28218,34
40919,34
67839,21
34979,12
61958,34
62453,50
96875,34
10929,34
100611,34
75891,41
106308,34
96078,34
97181,7
97253,50
45817,50
27598,45
16477,34
101854,32
97385,37
78787,34
90987,35
39118,34
62969,35
63166,40
2642,35
55386,46
32449,35
14755,30
48299,34
81628,34
41607,18
39383,48
43206,34
30385,59
71198,35
61851,19
6809,34
23170,34
6235,35
64041,34
8327,32
18793,14
65650,34
39381,34
92232,34
51969,37
69268,0
50947,35
97200,34
65439,17
37169,50
106752,18
90812,34
63975,35
79267,36
68947,52
85301,56
536,7
74835,34
67793,35
24016,35
29386,46
62216,45
57616,34
71044,35
7267,35
61943,35
38528,34
66148,50
61631,7
45794,7
98729,20
67530,16
95510,34
21595,57
78341,35
30204,34
41233,35
81550,55
92801,7
104016,37
95843,37
57348,34
96261,17
12581,35
52455,1
55023,35
24676,50
48864,59
38055,34
99526,34
64161,18
57910,34
35905,34
39968,35
19238,34
44395,35
43462,50
29018,34
93890,34
64742,37
19639,27
33057,50
60755,34
29461,34
37287,35
72996,50
63126,17
38273,34
43995,50
56526,34
96923,34
46854,34
84031,34
49919,46
65208,17
25339,35
54338,35
32719,34
54718,34
60534,34
101022,48
31445,18
52610,10
363,0
102270,12
36376,34
54199,18
40570,50
43544,34
104925,7
76916,40
3353,34
55074,34
62982,34
9257,35
103007,34
36943,14
40106,34
73679,37
11455,35
71811,34
15365,42
55649,34
41414,42
7408,34
61253,29
45513,51
39855,34
82973,40
21341,34
99042,34
56392,0
14162,35
1604,47
45063,34
18187,14
27285,37
76178,38
99603,35
62974,50
98948,16
92009,16
97819,40
19652,34
60748,34
92472,18
48442,50
13554,32
62771,56
99039,35
38164,34
96466,50
56760,35
32547,37
36418,46
50661,34
103893,9
27921,34
65281,34
31676,0
98764,34
35471,14
63750,34
45547,34
30575,50
90705,34
78739,35
67623,1
73001,34
71147,56
105649,40
85596,32
94744,46
41506,50
94943,40
78753,9
63132,34
63342,34
15875,35
100763,55
23999,50
11463,34
31761,57
5293,34
97244,32
64947,37
24334,35
91249,35
96099,34
97430,35
62219,35
68106,32
99209,35
63521,0
31746,34
100923,34
4506,34
27287,34
26966,27
80079,34
96992,35
27678,40
61523,58
56243,21
2374,0
39667,34
104312,34
47800,34
105119,35
46498,52
13668,37
48937,50
84119,36
73695,35
41977,34
93546,34
67134,35
105557,46
72112,45
2471,34
39020,34
8693,35
33190,34
65138,32
30768,48
103840,34
64415,35
88239,34
7776,7
59742,0
23566,20
83879,34
77440,34
30567,35
98403,34
97158,32
47278,34
15637,34
66387,50
54293,50
103990,37
84382,41
52567,34
46972,34
89697,34
93190,34
31299,17
72248,35
33775,37
81778,32
23791,32
46176,18
33816,32
19807,35
66646,35
87903,35
1045,40
85037,35
74306,34
91912,34
20805,34
39619,34
78601,34
9197,34
16063,34
17862,34
58761,34
10016,35
103082,47
105524,40
89332,37
15102,35
92133,32
29288,35
16110,0
12516,35
82854,34
79276,34
65547,7
54125,34
246,7
28965,33
48558,40
30072,56
43276,55
47708,50
89345,34
13609,35
21974,34
40127,34
38045,50
11338,34
2614,32
19455,34
52052,50
15390,34
70880,34
102830,35
30841,7
1009,50
23755,35
64769,46
72262,35
36381,34
16252,35
104542,34
100966,34
25100,35
11188,30
101597,34
11697,35
5529,34
67576,34
105116,34
17673,34
18561,32
30994,5
76315,34
70982,50
69203,45
59115,34
51909,34
8115,37
14191,35
1840,50
40939,34
39720,32
54988,35
3762,34
35354,34
16320,0
22554,7
102761,34
11667,35
11962,32
18451,35
87672,32
82320,46
64725,34
48320,35
11864,34
23552,34
23848,32
9899,35
79089,52
39177,32
44369,50
84948,18
34749,34
53176,50
89836,51
61227,45
48822,34
6060,50
11743,34
72935,34
1646,48
16382,35
40023,35
23609,35
55359,34
13513,32
60040,35
104000,35
79927,34
54403,35
28066,0
69738,34
42602,50
98072,34
97899,45
12048,35
8174,34
15647,37
41175,42
73676,34
13587,35
77085,35
89795,40
85079,33
106334,40
93454,34
26887,45
32503,36
101233,35
47048,35
18785,34
31581,36
67443,34
92432,34
50732,34
64210,50
72464,35
39726,32
49787,32
81543,35
55536,34
29550,35
104477,40
79784,35
11275,7
43537,4
77364,0
57039,35
48035,50
53350,10
78893,52
74579,34
54773,34
91686,35
28369,37
71291,50
60642,3
27827,34
11970,34
95880,55
74096,34
57537,50
23542,37
65509,59
70440,40
